main,id,temp,pressure,humidity,temp_min,temp_max,wind_speed,clouds,sunset,sunrise,clothing_advice
Drizzle,374,18.1,1023.5,79.3,15.8,19.3,3.3,41.5,1704127175,1704090224,light_rain_jacket
Clouds,871,17.5,980.8,53.9,15.3,19.4,17.4,5.1,1704126785,1704095015,windproof_jacket
Clear,891,30.3,981.5,58.9,29.4,33.2,2.2,19.4,1704141267,1704099102,hot_summer
Clouds,823,16.2,990.3,59.7,13.7,17.3,24.9,39.7,1704132497,1704090460,windproof_jacket
Rain,561,23.7,1019.7,82.6,21.4,25.2,7.9,5.7,1704142274,1704098961,light_rain_jacket
Clouds,899,15.4,999.3,73.2,13.2,17.1,4.8,33.5,1704135456,1704094390,light_jacket_jeans
Clouds,899,28.7,1033.2,75.5,28.1,31.4,0.1,27.1,1704135532,1704098129,tshirt_shorts
Clouds,806,14.3,1004.6,77.8,11.4,16.5,8.6,50.4,1704128017,1704098573,light_jacket_jeans
Clouds,800,22.5,1031.9,52.5,20.6,24.5,1.2,49.3,1704128265,1704093233,tshirt_shorts
Drizzle,318,19.1,1001.6,78.7,16.6,20.0,4.5,33.0,1704140248,1704097935,light_rain_jacket
Clear,881,-1.4,1023.2,60.5,-4.0,1.4,8.4,28.1,1704128667,1704092507,warm_winter_coat
Drizzle,304,20.9,1028.0,93.1,20.2,22.7,9.2,11.4,1704127018,1704097065,light_rain_jacket
Snow,684,3.0,1014.7,76.3,0.5,5.8,5.6,23.5,1704133671,1704097358,medium_coat_scarf
Clouds,827,26.8,1031.0,66.4,24.1,28.2,6.1,48.0,1704137375,1704098808,tshirt_shorts
Clear,838,-0.4,1028.3,47.1,-3.4,1.8,5.3,3.7,1704139884,1704098636,warm_winter_coat
Clear,813,18.8,1032.9,82.9,16.3,19.6,8.2,3.9,1704130628,1704093206,light_jacket_jeans
Clear,800,31.4,985.2,52.3,29.8,34.0,2.4,0.0,1704142785,1704094981,hot_summer
Clear,813,30.7,1005.0,42.3,29.7,32.2,4.4,4.8,1704140963,1704096978,hot_summer
Clouds,846,15.2,1026.0,40.5,14.5,17.8,20.3,33.5,1704131474,1704090331,windproof_jacket
Clouds,893,8.9,1005.5,57.8,6.0,10.5,19.5,83.0,1704133837,1704093726,windproof_jacket
Drizzle,387,13.8,1027.5,56.8,11.4,16.1,3.5,46.5,1704133985,1704090894,light_jacket_jeans
Clouds,828,28.6,987.1,52.4,27.9,29.7,9.7,95.8,1704137492,1704089303,tshirt_shorts
Clear,831,-5.5,1029.0,55.6,-6.7,-3.3,11.1,6.4,1704138590,1704094967,warm_winter_coat
Clouds,860,11.6,998.3,71.7,9.7,13.3,7.1,72.8,1704139241,1704096010,light_jacket_jeans
Clear,890,-17.3,1024.6,49.4,-19.4,-15.8,14.6,4.1,1704127640,1704098085,extreme_cold_gear
Clear,808,-27.4,991.2,77.6,-30.1,-26.4,7.3,22.1,1704140998,1704091515,extreme_cold_gear
Clouds,841,2.8,1020.7,74.3,0.3,5.6,9.0,43.1,1704140310,1704090594,medium_coat_scarf
Drizzle,394,19.0,1004.8,78.9,16.1,21.9,3.7,77.1,1704127650,1704098513,light_jacket_jeans
Rain,574,22.6,1024.0,83.4,19.8,24.4,3.9,82.9,1704139756,1704093277,light_rain_jacket
Drizzle,333,-8.0,1003.9,96.8,-8.5,-5.5,12.4,84.2,1704131634,1704096230,winter_wet_gear
Clouds,820,11.9,995.0,84.2,10.0,14.5,9.2,59.1,1704139770,1704096676,light_jacket_jeans
Clouds,892,14.2,992.3,59.5,11.5,16.9,19.6,50.6,1704137349,1704096908,windproof_jacket
Clear,852,36.5,1015.0,36.7,35.9,37.7,6.2,28.6,1704130138,1704095296,hot_summer
Clear,854,23.5,984.7,75.1,20.9,24.4,2.0,23.6,1704137161,1704098026,tshirt_shorts
Clear,870,17.8,1037.2,76.6,16.3,20.4,10.0,23.9,1704129798,1704094293,light_jacket_jeans
Rain,571,25.5,1027.7,86.0,24.9,28.0,3.7,88.2,1704142647,1704098010,light_rain_jacket
Clouds,802,12.9,1005.5,80.4,10.2,15.8,9.5,71.1,1704130655,1704099085,light_jacket_jeans
Clouds,889,21.1,992.7,73.8,19.8,24.0,7.4,14.5,1704133010,1704091573,tshirt_shorts
Clear,866,11.8,1036.2,81.3,9.3,12.5,7.6,5.3,1704136934,1704098338,light_jacket_jeans
Rain,505,12.6,1027.0,79.6,10.0,14.6,8.9,82.7,1704133980,1704098163,raincoat_umbrella
Clouds,859,25.9,1030.3,41.2,25.1,27.9,5.7,72.2,1704125470,1704096060,tshirt_shorts
Clouds,824,8.1,1017.5,69.7,5.5,10.0,18.2,36.0,1704136480,1704095958,windproof_jacket
Snow,637,8.7,1027.1,51.9,6.5,11.6,8.3,22.1,1704139447,1704096099,medium_coat_scarf
Snow,655,-8.0,1018.1,84.0,-10.6,-6.1,4.4,27.7,1704140875,1704092883,winter_wet_gear
Clear,835,28.9,1031.6,68.2,26.3,29.5,2.0,5.1,1704138649,1704094327,hot_summer
Snow,611,-19.0,1012.7,62.0,-20.4,-18.2,7.5,93.2,1704133892,1704096581,extreme_cold_gear
Clear,815,-7.9,1019.1,67.1,-10.1,-6.3,8.1,28.5,1704130893,1704091827,warm_winter_coat
Clear,823,-7.8,1021.4,72.0,-9.6,-7.0,11.7,13.3,1704142370,1704092724,warm_winter_coat
Clear,884,34.2,1031.5,41.6,33.2,35.0,3.8,9.1,1704138840,1704092016,hot_summer
Clear,823,-15.4,1019.8,34.2,-18.3,-14.0,15.1,18.2,1704135118,1704096177,extreme_cold_gear
Rain,587,6.8,998.7,98.0,5.0,7.6,11.0,79.3,1704130895,1704098352,raincoat_umbrella
Clouds,848,16.6,1029.9,48.4,15.0,19.1,14.6,32.6,1704132751,1704095664,windproof_jacket
Clouds,836,15.0,1015.6,54.6,14.3,17.1,14.5,54.5,1704129957,1704097085,windproof_jacket
Clear,836,21.7,983.5,79.0,19.7,23.9,4.9,28.1,1704139825,1704094471,tshirt_shorts
Clouds,802,15.2,1011.6,54.7,12.4,17.7,17.8,29.4,1704132596,1704097455,windproof_jacket
Drizzle,334,27.8,980.7,91.5,26.2,29.9,7.0,22.8,1704138988,1704096448,light_rain_jacket
Clear,826,30.1,1016.0,33.9,28.8,31.6,7.7,21.9,1704126545,1704091358,hot_summer
Clear,875,3.3,985.9,73.5,1.7,3.9,4.7,3.0,1704133685,1704094973,medium_coat_scarf
Clouds,860,11.2,1006.0,46.8,8.6,13.2,24.5,0.2,1704125342,1704090620,windproof_jacket
Drizzle,379,18.6,1033.6,52.2,16.5,19.6,4.2,12.2,1704131695,1704095343,light_jacket_jeans
Clouds,866,10.4,1005.0,65.3,8.3,12.7,3.2,83.9,1704141799,1704092570,light_jacket_jeans
Clear,882,-3.0,999.1,59.2,-4.2,-1.3,6.5,20.7,1704126411,1704098059,warm_winter_coat
Clear,869,-12.1,984.7,34.7,-14.8,-11.2,4.0,9.0,1704128691,1704091228,extreme_cold_gear
Drizzle,351,-4.4,982.0,94.1,-6.2,-3.1,4.2,45.5,1704135872,1704093795,winter_wet_gear
Clouds,828,17.3,1020.5,40.2,14.5,19.5,13.0,23.6,1704132275,1704092777,windproof_jacket
Snow,619,-27.4,989.4,60.0,-29.9,-24.5,8.6,80.8,1704129099,1704089723,extreme_cold_gear
Clouds,889,13.3,1001.3,79.8,12.4,13.8,7.0,54.4,1704135690,1704091830,light_jacket_jeans
Snow,640,-22.5,1029.6,72.5,-25.0,-21.1,3.5,77.5,1704137526,1704093901,extreme_cold_gear
Drizzle,357,13.8,1036.5,54.5,11.5,15.3,10.2,38.8,1704139856,1704094224,light_jacket_jeans
Clear,889,25.1,1026.8,64.2,22.1,26.0,0.1,24.6,1704132479,1704095221,tshirt_shorts
Rain,569,9.6,992.1,85.1,8.9,10.7,14.6,58.0,1704130246,1704097043,raincoat_umbrella
Drizzle,319,-3.7,1008.2,92.7,-4.2,-2.4,9.4,6.1,1704136451,1704097129,winter_wet_gear
Snow,607,-11.0,1001.2,55.7,-11.9,-9.6,5.5,64.0,1704135127,1704096645,extreme_cold_gear
Clear,812,-6.6,991.2,69.8,-7.4,-4.4,7.3,0.9,1704138885,1704097948,warm_winter_coat
Clouds,852,11.6,997.4,42.3,9.6,13.0,22.5,84.9,1704136418,1704095217,windproof_jacket
Drizzle,335,-2.6,1020.4,97.3,-3.6,-0.4,6.7,58.0,1704138910,1704091495,winter_wet_gear
Drizzle,327,24.2,991.9,74.7,22.4,25.0,8.4,0.5,1704127814,1704096340,light_rain_jacket
Drizzle,337,-6.5,1028.0,81.7,-8.5,-3.8,3.9,37.9,1704129445,1704094664,winter_wet_gear
Clear,883,17.4,992.9,73.9,14.7,18.3,10.5,22.6,1704142261,1704092545,light_jacket_jeans
Clear,885,39.9,991.7,65.6,37.5,41.6,3.0,14.7,1704139888,1704094018,hot_summer
Clouds,862,27.6,1011.9,62.5,25.1,30.0,1.2,35.7,1704125066,1704098634,tshirt_shorts
Clouds,884,13.7,1006.7,69.2,11.3,14.3,23.0,66.5,1704142521,1704095154,windproof_jacket
Clear,840,30.8,1016.5,67.7,29.7,31.7,5.2,15.4,1704128155,1704091181,hot_summer
Clear,827,16.4,1023.7,75.0,15.4,17.3,6.3,4.3,1704126168,1704098421,light_jacket_jeans
Snow,653,-9.1,1020.5,77.9,-11.6,-8.4,13.6,67.9,1704129240,1704093287,winter_wet_gear
Snow,668,-2.1,1021.1,95.9,-3.2,0.2,4.0,96.0,1704130327,1704091596,winter_wet_gear
Clouds,859,26.9,1038.5,68.8,24.2,29.2,5.6,68.9,1704130027,1704096739,tshirt_shorts
Clear,821,25.5,1012.9,68.0,24.6,26.7,4.1,28.3,1704139059,1704090442,tshirt_shorts
Clouds,848,15.6,988.0,51.0,12.7,16.3,22.5,13.1,1704131802,1704088844,windproof_jacket
Snow,603,-4.8,997.8,46.4,-6.5,-3.2,5.7,99.5,1704129103,1704090625,warm_winter_coat
Snow,624,-28.7,1002.1,79.2,-29.4,-26.0,1.7,5.5,1704139067,1704089486,extreme_cold_gear
Rain,540,13.8,985.4,83.1,11.4,15.8,8.2,99.8,1704133877,1704095147,raincoat_umbrella
Clear,807,10.7,1001.1,76.1,9.8,11.7,5.4,3.6,1704140855,1704092344,light_jacket_jeans
Rain,549,13.2,993.5,78.7,12.4,16.1,12.8,59.8,1704139599,1704093709,raincoat_umbrella
Snow,641,-3.7,984.0,85.5,-4.3,-1.0,5.5,5.0,1704130112,1704090218,winter_wet_gear
Snow,655,-5.4,1027.0,75.4,-6.6,-4.5,9.7,20.4,1704134952,1704095449,winter_wet_gear
Clear,872,13.1,1026.4,65.9,10.7,13.8,6.3,14.4,1704134727,1704090869,light_jacket_jeans
Clear,892,37.1,1017.0,49.0,35.8,38.7,1.8,1.2,1704142523,1704090397,hot_summer
Rain,564,14.1,1029.4,90.2,11.7,16.5,12.4,2.7,1704137646,1704096364,raincoat_umbrella
Snow,678,-26.5,1015.3,47.7,-29.2,-24.4,11.5,68.3,1704125262,1704090645,extreme_cold_gear
Clear,897,31.1,1023.2,43.7,28.3,31.8,3.3,15.3,1704135316,1704094233,hot_summer
Snow,682,-16.6,999.8,57.7,-19.0,-14.3,17.6,47.8,1704129698,1704094874,extreme_cold_gear
Clouds,816,26.6,1030.2,57.8,25.2,27.3,3.5,75.8,1704126496,1704089575,tshirt_shorts
Clear,808,39.2,1033.3,66.4,38.0,40.4,6.6,6.0,1704131879,1704092872,hot_summer
Clouds,847,16.4,1009.3,54.5,15.0,17.9,16.2,68.9,1704130092,1704094878,windproof_jacket
Clouds,897,12.5,1035.7,41.2,11.1,14.9,18.2,1.2,1704126196,1704090468,windproof_jacket
Snow,631,-5.0,1030.9,95.1,-6.1,-3.7,7.1,16.0,1704132789,1704089756,winter_wet_gear
Drizzle,363,-8.3,993.8,76.6,-10.7,-6.8,10.2,57.7,1704138801,1704097103,winter_wet_gear
Clouds,864,25.7,1033.4,72.5,22.8,28.7,7.9,55.3,1704140091,1704090058,tshirt_shorts
Clear,871,8.0,986.0,59.1,7.0,9.3,7.4,26.8,1704127593,1704099148,medium_coat_scarf
Drizzle,333,12.6,1010.0,70.5,10.5,14.3,5.2,37.4,1704136494,1704088849,light_jacket_jeans
Clear,851,-25.2,986.8,47.3,-26.1,-23.1,13.0,3.9,1704131968,1704090038,extreme_cold_gear
Rain,591,18.6,1012.3,80.9,18.0,20.2,9.5,87.4,1704125187,1704090770,raincoat_umbrella
Clear,818,-12.8,985.0,36.2,-14.7,-11.1,4.7,29.8,1704132890,1704092455,extreme_cold_gear
Rain,501,19.8,1039.4,76.7,17.4,20.3,9.9,69.1,1704125449,1704089030,raincoat_umbrella
Clouds,868,27.9,1006.3,75.3,25.6,28.6,9.7,95.0,1704137160,1704096163,tshirt_shorts
Clear,891,23.4,1004.1,78.8,22.0,24.4,6.9,5.8,1704141121,1704089948,tshirt_shorts
Clouds,886,28.8,984.6,47.0,28.1,30.7,2.6,77.8,1704129182,1704091477,tshirt_shorts
Snow,684,-22.3,994.4,36.3,-25.0,-21.0,15.7,45.8,1704140804,1704089185,extreme_cold_gear
Snow,624,-1.7,1029.2,41.9,-2.6,-0.6,10.9,81.9,1704141904,1704099386,warm_winter_coat
Drizzle,378,14.7,1027.2,76.7,12.4,17.5,12.0,87.7,1704141538,1704089623,light_jacket_jeans
Clouds,869,15.5,1004.7,46.7,12.8,16.6,16.4,59.5,1704138327,1704093885,windproof_jacket
Clear,876,20.7,1011.0,64.0,19.7,21.3,5.3,26.2,1704131012,1704096060,tshirt_shorts
Drizzle,336,26.0,994.1,73.1,24.7,28.6,5.3,45.5,1704141747,1704099364,light_rain_jacket
Clear,819,15.0,999.8,76.5,12.4,16.1,5.9,24.8,1704139652,1704092198,light_jacket_jeans
Clear,844,29.4,1024.8,34.7,26.5,30.9,5.2,17.5,1704140434,1704091885,hot_summer
Clouds,810,14.9,1036.1,62.4,14.2,16.4,14.6,52.7,1704131150,1704095297,windproof_jacket
Rain,576,19.1,996.7,91.5,16.8,21.2,5.8,82.5,1704140303,1704098503,light_rain_jacket
Drizzle,388,22.1,997.5,77.4,20.7,24.1,5.5,22.1,1704130152,1704095802,light_rain_jacket
Clear,870,35.4,1015.0,65.9,34.0,37.5,6.5,21.9,1704128218,1704093834,hot_summer
Clouds,854,10.3,1017.2,76.4,8.5,11.4,11.7,85.7,1704136561,1704088955,light_jacket_jeans
Clouds,840,2.2,1025.9,71.5,-0.3,4.1,3.6,41.9,1704131750,1704089690,medium_coat_scarf
Clear,831,-2.2,1035.7,63.7,-3.7,-0.7,8.1,11.4,1704134031,1704093825,warm_winter_coat
Rain,586,15.5,986.3,95.5,14.9,17.6,3.8,9.0,1704136730,1704095153,raincoat_umbrella
Clear,879,8.1,982.3,63.6,7.2,10.5,2.0,10.0,1704140594,1704091810,medium_coat_scarf
Clouds,830,8.7,990.7,45.1,6.4,9.9,13.2,41.7,1704141517,1704093508,windproof_jacket
Clear,842,26.2,1028.9,70.5,25.6,28.7,7.4,1.0,1704135206,1704094557,tshirt_shorts
Clear,837,-15.1,1022.7,54.0,-17.7,-13.5,11.0,7.4,1704130669,1704096451,extreme_cold_gear
Clear,887,33.9,981.5,43.7,32.0,34.9,7.4,17.4,1704136540,1704093431,hot_summer
Snow,691,5.7,1013.5,74.3,4.7,8.5,1.2,83.6,1704134101,1704095039,medium_coat_scarf
Clear,829,-9.9,984.4,54.9,-12.4,-7.4,2.9,22.1,1704135420,1704098415,warm_winter_coat
Clouds,839,8.1,1036.5,47.8,6.4,8.9,19.1,68.0,1704132739,1704094126,windproof_jacket
Drizzle,366,-1.1,987.0,98.8,-3.6,-0.5,10.0,93.2,1704126861,1704095054,winter_wet_gear
Clouds,896,17.8,984.4,52.8,16.8,20.0,23.1,81.0,1704141176,1704095947,windproof_jacket
Snow,616,-6.4,1031.5,86.9,-7.9,-4.5,10.3,99.0,1704134854,1704095288,winter_wet_gear
Clouds,863,2.3,1028.7,57.2,-0.2,5.1,4.9,7.7,1704125887,1704094864,medium_coat_scarf
Drizzle,346,27.9,1015.3,89.9,27.2,28.4,7.8,41.2,1704142059,1704089304,light_rain_jacket
Clear,878,29.0,1030.5,48.7,27.6,31.5,3.9,6.6,1704131722,1704097695,hot_summer
Clear,813,32.8,984.1,35.9,31.9,35.7,2.9,0.8,1704142184,1704094734,hot_summer
Drizzle,369,19.8,1011.7,82.3,17.4,20.4,2.9,82.1,1704140140,1704094115,light_rain_jacket
Clouds,880,15.5,1015.9,58.8,14.0,16.6,14.4,70.8,1704135796,1704096133,windproof_jacket
Clear,833,30.0,1020.1,67.8,28.5,32.1,6.8,13.9,1704125920,1704094690,hot_summer
Clear,805,-4.9,1005.9,48.0,-5.8,-3.9,10.2,17.4,1704133691,1704099440,warm_winter_coat
Snow,695,-0.8,1008.4,73.5,-2.6,1.1,12.0,77.5,1704139836,1704097507,warm_winter_coat
Clouds,819,18.6,1010.7,51.0,17.4,20.2,6.4,60.7,1704137164,1704094033,light_jacket_jeans
Clear,882,25.8,983.0,71.2,25.1,26.9,1.9,26.2,1704132170,1704096309,tshirt_shorts
Clouds,802,10.7,1005.4,40.2,9.5,11.6,22.4,64.2,1704132905,1704096093,windproof_jacket
Snow,620,-13.9,995.1,31.2,-16.3,-11.6,12.9,57.1,1704131195,1704091909,extreme_cold_gear
Clouds,842,0.4,998.5,62.0,-1.5,3.4,7.6,44.6,1704142208,1704096989,medium_coat_scarf
Clear,835,3.9,1027.1,50.6,2.0,5.1,3.7,25.8,1704139854,1704094500,medium_coat_scarf
Clear,854,32.0,1025.4,57.0,30.4,34.8,3.2,13.6,1704126968,1704091509,hot_summer
Clear,866,18.0,1020.9,77.1,16.1,20.0,5.0,21.1,1704126273,1704095004,light_jacket_jeans
Clear,867,26.7,1002.3,69.3,24.9,28.3,2.3,4.4,1704135801,1704099569,tshirt_shorts
Drizzle,371,-2.1,1027.0,82.0,-2.9,-0.1,9.0,54.5,1704131053,1704090072,winter_wet_gear
Clear,835,37.5,996.0,48.3,36.7,39.6,1.4,15.3,1704137664,1704094910,hot_summer
Clear,845,24.3,1016.4,57.8,22.2,25.2,3.1,5.6,1704130746,1704089489,tshirt_shorts
Snow,684,-3.8,994.5,92.7,-4.5,-1.3,7.0,53.1,1704138509,1704095868,winter_wet_gear
Clear,821,29.4,984.1,64.4,27.5,30.1,5.8,21.2,1704133524,1704093749,hot_summer
Clear,804,-3.5,999.2,54.9,-5.1,-1.6,7.2,2.6,1704131050,1704099412,warm_winter_coat
Clouds,883,22.8,1005.0,42.1,21.7,25.6,8.0,22.9,1704134763,1704097806,tshirt_shorts
Rain,518,23.3,1010.3,81.1,22.4,26.1,7.6,11.2,1704125701,1704091255,light_rain_jacket
Snow,646,-23.5,1036.1,31.2,-24.6,-21.8,9.2,25.5,1704136282,1704090403,extreme_cold_gear
Clouds,820,13.6,990.4,65.2,12.1,15.3,4.6,13.9,1704141836,1704089480,light_jacket_jeans
Clear,829,-2.2,1019.8,46.8,-3.5,-0.2,4.3,12.4,1704139016,1704089734,warm_winter_coat
Clear,805,-27.9,1032.4,31.0,-28.6,-25.7,18.6,10.8,1704142343,1704098337,extreme_cold_gear
Clear,876,6.8,995.2,59.6,5.2,8.4,2.9,2.5,1704140214,1704088827,medium_coat_scarf
Clear,840,-27.9,1005.3,31.6,-29.8,-25.3,0.5,23.6,1704127326,1704092249,extreme_cold_gear
Rain,574,19.0,1039.5,89.4,17.4,21.9,14.8,35.6,1704128632,1704095373,raincoat_umbrella
Clouds,862,12.7,999.7,66.3,11.3,13.3,12.9,65.3,1704139577,1704092385,windproof_jacket
Clear,838,-2.6,986.2,58.3,-3.8,-1.2,11.4,22.0,1704131244,1704092563,warm_winter_coat
Snow,630,-0.4,988.5,85.3,-3.2,2.4,9.8,46.3,1704138634,1704094701,winter_wet_gear
Snow,618,0.1,994.2,54.8,-0.8,0.8,1.3,63.5,1704142744,1704099285,medium_coat_scarf
Clear,885,-19.5,1012.0,33.1,-21.7,-17.7,5.5,2.2,1704130951,1704096464,extreme_cold_gear
Drizzle,346,15.0,1030.4,70.3,12.7,18.0,5.3,76.2,1704138038,1704091601,light_jacket_jeans
Snow,669,-4.7,1011.7,41.9,-5.4,-2.2,4.5,70.2,1704129858,1704098521,warm_winter_coat
Snow,659,-0.1,1025.9,96.8,-2.5,0.6,5.0,73.4,1704129505,1704097541,winter_wet_gear
Drizzle,388,15.5,997.7,77.1,12.9,16.1,8.7,52.9,1704134811,1704089645,light_jacket_jeans
Drizzle,370,12.3,1001.2,64.0,10.3,13.0,4.2,72.9,1704133387,1704095687,light_jacket_jeans
Clouds,876,29.5,991.4,54.9,27.4,30.5,8.3,80.7,1704127171,1704092067,tshirt_shorts
Clouds,867,14.7,993.8,69.2,13.7,17.0,16.9,86.9,1704125141,1704089169,windproof_jacket
Drizzle,326,14.8,1011.4,69.0,13.5,17.4,4.7,50.9,1704130780,1704094692,light_jacket_jeans
Rain,523,21.0,999.5,77.6,18.7,22.1,9.2,51.2,1704131245,1704091541,light_rain_jacket
Clear,808,36.0,1028.3,49.0,33.3,37.0,6.8,17.6,1704129655,1704090008,hot_summer
Snow,640,-5.6,1016.1,97.0,-8.5,-4.8,6.9,64.0,1704133116,1704090264,winter_wet_gear
Clouds,881,3.8,1034.7,74.7,2.9,5.7,2.3,48.3,1704131807,1704098196,medium_coat_scarf
Rain,539,19.3,1023.2,83.1,16.9,19.9,8.0,30.0,1704127001,1704094453,raincoat_umbrella
Clear,859,11.6,1039.5,56.7,9.6,13.4,8.3,26.7,1704134653,1704099582,light_jacket_jeans
Rain,500,10.9,1014.4,98.8,9.3,13.3,12.1,22.2,1704129202,1704097661,raincoat_umbrella
Snow,635,-0.6,1004.7,41.7,-2.0,1.3,3.8,87.5,1704130163,1704095923,warm_winter_coat
Clouds,834,13.2,1024.1,63.2,11.1,15.5,22.3,52.9,1704135522,1704094141,windproof_jacket
Clear,898,-29.4,992.9,54.1,-30.9,-28.4,15.3,1.5,1704141374,1704092926,extreme_cold_gear
Clear,823,-20.4,1016.9,50.3,-22.7,-19.3,14.5,14.6,1704131715,1704098431,extreme_cold_gear
Clear,850,-2.8,1004.2,67.1,-4.1,-1.7,9.1,29.7,1704142390,1704099562,warm_winter_coat
Clear,880,-0.4,1005.5,50.1,-2.3,1.6,9.5,27.2,1704125835,1704091387,warm_winter_coat
Snow,655,2.4,1024.4,75.0,1.9,3.5,7.3,36.1,1704135651,1704096957,medium_coat_scarf
Snow,644,-22.7,1010.5,33.1,-24.7,-20.1,0.2,90.1,1704128015,1704099597,extreme_cold_gear
Clear,813,-22.3,1020.4,51.5,-23.0,-21.5,2.1,8.1,1704128920,1704096601,extreme_cold_gear
Clouds,810,10.8,1026.5,53.5,10.0,13.3,17.0,91.8,1704137159,1704098863,windproof_jacket
Drizzle,386,23.2,1018.9,84.1,21.1,25.5,6.6,6.1,1704142414,1704092155,light_rain_jacket
Clear,822,15.9,1019.2,59.6,13.9,18.4,11.4,29.1,1704130871,1704097581,light_jacket_jeans
Snow,605,-3.4,1025.9,69.4,-6.0,-0.5,2.1,74.6,1704132522,1704092143,warm_winter_coat
Clouds,829,18.4,1020.9,69.5,17.4,19.5,3.9,93.8,1704138060,1704090409,light_jacket_jeans
Clouds,841,14.5,1023.3,41.3,13.8,16.7,14.7,66.6,1704126141,1704098850,windproof_jacket
Snow,618,-14.8,985.9,61.6,-15.5,-13.7,7.8,76.7,1704135213,1704091539,extreme_cold_gear
Rain,570,6.6,1008.9,91.5,4.9,7.2,3.4,27.2,1704125087,1704089357,raincoat_umbrella
Snow,684,-2.4,1026.4,42.5,-4.7,-1.7,10.9,74.1,1704140254,1704099491,warm_winter_coat
Drizzle,319,26.6,1017.4,91.6,25.8,29.2,3.6,71.7,1704139187,1704090749,light_rain_jacket
Snow,667,-2.9,1029.6,60.4,-4.8,0.1,10.2,79.6,1704128321,1704089222,warm_winter_coat
Drizzle,363,19.2,989.9,76.2,16.3,21.3,3.8,46.8,1704142459,1704097828,light_rain_jacket
Drizzle,344,22.9,1038.7,87.4,21.7,24.4,6.0,93.6,1704126675,1704093458,light_rain_jacket
Clouds,804,11.3,1004.1,47.5,10.5,12.8,14.7,19.3,1704127435,1704095355,windproof_jacket
Clouds,849,13.9,1000.9,68.8,12.2,14.9,8.5,29.4,1704125917,1704091869,light_jacket_jeans
Clouds,876,11.1,987.6,52.7,10.5,12.8,12.7,9.6,1704141638,1704092405,windproof_jacket
Clear,874,36.3,1033.4,50.5,33.5,38.7,5.2,13.2,1704135657,1704094076,hot_summer
Rain,576,15.8,1019.5,76.2,14.8,16.6,13.5,31.0,1704138373,1704089342,raincoat_umbrella
Clear,862,35.8,1021.3,46.6,33.2,36.6,1.4,17.0,1704136923,1704097285,hot_summer
Clouds,888,15.0,1020.2,65.9,12.8,17.6,23.4,34.7,1704132232,1704095559,windproof_jacket
Snow,672,-13.1,1002.5,57.4,-15.2,-10.8,19.4,28.2,1704136848,1704088983,extreme_cold_gear
Snow,675,-9.5,1015.5,90.6,-12.4,-7.7,9.9,15.1,1704134596,1704094803,winter_wet_gear
Snow,645,-6.9,996.8,93.0,-9.9,-6.0,14.6,58.8,1704130775,1704095918,winter_wet_gear
Rain,567,24.7,1016.3,77.0,22.8,27.1,8.8,85.9,1704133855,1704091978,light_rain_jacket
Rain,524,19.0,994.9,88.3,17.2,20.1,8.4,13.7,1704138792,1704092840,light_rain_jacket
Snow,667,-13.8,1010.3,34.8,-15.9,-11.6,1.7,23.8,1704139823,1704095129,extreme_cold_gear
Clear,868,33.2,1005.6,62.0,31.9,35.6,5.9,10.0,1704125030,1704089362,hot_summer
Clouds,825,17.8,1014.2,56.7,14.8,20.5,23.6,19.0,1704129175,1704093889,windproof_jacket
Clouds,818,13.3,1017.5,65.5,11.8,14.5,9.7,30.8,1704130787,1704095223,light_jacket_jeans
Clouds,810,17.4,1002.0,67.4,16.1,18.3,19.1,86.6,1704125567,1704095706,windproof_jacket
Snow,696,-2.6,994.8,93.7,-3.2,-0.4,4.2,58.6,1704132241,1704090363,winter_wet_gear
Rain,599,11.1,1014.1,79.5,8.3,12.4,8.6,45.3,1704126821,1704095942,raincoat_umbrella
Snow,621,5.0,1014.8,70.3,3.9,7.5,3.1,26.2,1704139451,1704092395,medium_coat_scarf
Rain,580,26.6,1017.3,70.9,24.6,28.2,8.7,4.0,1704141129,1704097884,light_rain_jacket
Rain,532,13.4,1036.6,88.7,12.0,14.8,9.1,93.5,1704126520,1704094792,raincoat_umbrella
Snow,627,-1.2,1007.7,43.1,-2.1,1.3,10.1,33.4,1704137910,1704095194,warm_winter_coat
Clouds,838,6.1,994.5,76.5,4.6,7.7,4.4,48.1,1704130851,1704089833,medium_coat_scarf
Rain,594,16.6,1036.3,75.8,15.5,17.7,12.1,38.9,1704127875,1704094110,raincoat_umbrella
Clear,847,-12.8,1032.5,43.5,-14.9,-11.5,13.6,16.1,1704136618,1704096646,extreme_cold_gear
Drizzle,361,10.5,1010.4,80.9,9.1,13.5,10.5,49.0,1704135423,1704090000,light_jacket_jeans
Clear,874,33.2,1027.6,63.9,31.1,35.6,2.9,28.2,1704140010,1704097495,hot_summer
Clouds,820,16.9,1000.0,42.8,14.4,19.1,24.5,44.0,1704132010,1704098445,windproof_jacket
Clear,839,14.6,988.2,75.4,11.8,16.5,10.2,21.2,1704127084,1704090810,light_jacket_jeans
Drizzle,353,-8.6,983.7,84.6,-10.9,-7.3,4.3,95.5,1704128477,1704091458,winter_wet_gear
Drizzle,387,-1.3,986.1,96.5,-3.2,-0.1,11.3,16.0,1704134894,1704094752,winter_wet_gear
Drizzle,300,15.9,1002.0,60.6,13.8,16.9,8.4,86.1,1704140053,1704092430,light_jacket_jeans
